Compound,Compound ID,Adducts,Formula,Score,Mass Error (ppm),Isotope Similarity,Theoretical Isotope Distribution,Description,m/z,Charge,Retention time (min),Anova (p),q Value,Max Fold Change,,Endogenous and blood,
0.91_136.0750m/z,HMDB0014328,M+H,C9H13N,24.2,-274.5442362,98.0747107,100 - 10.2 - 0.472,Amphetamine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0014378,M+H-H2O,C7H7NO3,24.9,233.1296867,98.75472516,100 - 8.13 - 0.905,Aminosalicylic Acid,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0014389,M+H-H2O,C7H7NO3,24.9,233.1296867,98.75472516,100 - 8.13 - 0.905,Mesalazine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0015516,M+H,C9H13N,24.2,-274.5442362,98.0747107,100 - 10.2 - 0.472,Dextroamphetamine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0029389,M+H,C4H9NO4,27.8,107.7309581,95.83416633,100 - 4.95 - 0.92,"(+)-threo-2-Amino-3,4-dihydroxybutanoic acid",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0029579,M+NH4,C6H14S,22.8,-342.6728794,94.54353446,100 - 7.45 - 4.76 - 0.305,Diisopropyl sulfide,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0030968,M+NH4,C8H6O,38.5,-5.987132043,99.34782435,100 - 8.76 - 0.542,"2,4,6-Octatriyn-1-ol",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0031191,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,S-Methyl butanethioate,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0031199,M+Na,C6H11NO,36.5,15.02380228,98.17815622,100 - 7.02 - 0.416,"2,5-Dihydro-2,4,5-trimethyloxazole",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0031204,M+NH4,C4H6O4,27.1,123.2722795,95.48502081,100 - 4.55 - 0.902,4-Hydroxy-2-oxobutanoic acid,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0031316,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,4-(Methylthio)-2-butanone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0031431,M+NH4,C6H14S,22.8,-342.6728794,94.54353446,100 - 7.45 - 4.76 - 0.305,Dipropyl sulfide,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0031702,M+Na,C6H11NO,36.5,15.02380228,98.17815622,100 - 7.02 - 0.416,1-Piperidinecarboxaldehyde,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0032376,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,4-Mercapto-2-pentanone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0032593,M+H,C7H7N2O+,29.5,87.88456899,99.37067079,100 - 8.42 - 0.518,4-(Hydroxymethyl)benzenediazonium(1+),136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0032628,M+H,C8H9NO,38.6,-5.232424227,98.95401828,100 - 9.16 - 0.578,2-Aminoacetophenone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0032630,M+H,C8H9NO,38.6,-5.232424227,98.95401828,100 - 9.16 - 0.578,2'-Aminoacetophenone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0032929,M+NH4,C8H6O,38.5,-5.987132043,99.34782435,100 - 8.76 - 0.542,Benzofuran,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0032931,M+H,C7H5NO2,24.5,264.2245244,98.88898436,100 - 8.07 - 0.695,2-Benzoxazolol,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0032934,M+H,C9H13N,24.2,-274.5442362,98.0747107,100 - 10.2 - 0.472,3-Butylpyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0033576,M+NH4,C7H6N2,28.8,-101.1419645,99.51644285,100 - 8.37 - 0.308,7-Azaindolizine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0033856,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,S-Propyl thioacetate,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0034580,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,psi-Pelletierine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0034896,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,3-Mercapto-2-pentanone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0035171,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,2-Mercapto-3-pentanone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0035244,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,Tetrahydro-2-methylthiophen-3-ol,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0036138,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,Tetrahydro-2-methyl-3-furanthiol,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037071,M+H,C8H9NO,39.4,-5.232424227,98.95401828,100 - 9.16 - 0.578,2-Acetyl-4-methylpyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037072,M+H,C8H9NO,38.6,-5.232424227,98.95401828,100 - 9.16 - 0.578,2-Acetyl-6-methylpyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037193,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,1-(Methylthio)-2-butanone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037287,M+H,C9H13N,24.2,-274.5442362,98.0747107,100 - 10.2 - 0.472,3-(2-Methylpropyl)pyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037291,M+H,C9H13N,24.2,-274.5442362,98.0747107,100 - 10.2 - 0.472,2-(2-Methylpropyl)pyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037293,M+Na,C6H11NO,36.5,15.02380228,98.17815622,100 - 7.02 - 0.416,2-Acetylpyrrolidine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037474,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,4-(Methylthio)butanal,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037856,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,2-Methyl-4-pentyloxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037857,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,4-Methyl-2-pentyloxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037862,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,5-Butyl-2-ethyloxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037872,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,2-Ethyl-4-methyl-5-propyloxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037873,M+H-H2O,C9H15NO,26.3,-242.2503181,97.8336045,100 - 10.3 - 0.684,4-Ethyl-2-methyl-5-propyloxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037874,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,5-Ethyl-4-methyl-2-(1-methylethyl)oxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037875,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,"2-Butyl-4,5-dimethyloxazole",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037876,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,5-Ethyl-2-methyl-4-propyloxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037878,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,4-Ethyl-5-methyl-2-(1-methylethyl)oxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037879,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,"4-Butyl-2,5-dimethyloxazole",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037880,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,"2-Isobutyl-4,5-dimethyloxazole",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037881,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,4-Ethyl-5-methyl-2-propyloxazole,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0037882,M+H-H2O,C9H15NO,24.6,-242.2503181,97.8336045,100 - 10.3 - 0.684,"5-Butyl-2,4-dimethyloxazole",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0038998,M+NH4,C8H6O,38.5,-5.987132043,99.34782435,100 - 8.76 - 0.542,"3,5,7-Octatriyn-1-ol",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0039324,M+NH4,C4H6O4,27.1,123.2722795,95.48502081,100 - 4.55 - 0.902,xi-3-Hydroxy-2-oxobutanoic acid,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0039786,M+NH4,C4H6O2S,23.1,273.7730949,92.46032835,100 - 5.27 - 5.04 - 0.225,Dihydro-4-mercapto-3(2H)-furanone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0039806,M+NH4,C6H14S,22.8,-342.6728794,94.54353446,100 - 7.45 - 4.76 - 0.305,1-Hexanethiol,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0039826,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,"xi-2-Methyl-1,3-oxathiane",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040008,M+H,C8H9NO,38.6,-5.232424227,98.95401828,100 - 9.16 - 0.578,"2,3-Dihydro-1H-pyrrolizine-5-carboxaldehyde",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040013,M+H,C8H9NO,38.6,-5.232424227,98.95401828,100 - 9.16 - 0.578,"5-(2-Furanyl)-3,4-dihydro-2H-pyrrole",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040040,M+NH4,C7H6N2,28.8,-101.1419645,99.51644285,100 - 8.37 - 0.308,5H-Cyclopentapyrazine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040222,M+H,C8H9NO,39.4,-5.232424227,98.95401828,100 - 9.16 - 0.578,2-Acetyl-5-methylpyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040223,M+H,C8H9NO,38.6,-5.232424227,98.95401828,100 - 9.16 - 0.578,4-Acetyl-2-methylpyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040224,M+H,C8H9NO,38.6,-5.232424227,98.95401828,100 - 9.16 - 0.578,4-Acetyl-3-methylpyridine,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040549,M+NH4,C8H6O,38.5,-5.987132043,99.34782435,100 - 8.76 - 0.542,"xi-2,3-Octadiene-5,7-diyn-1-ol",136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0040735,M+NH4,C5H10O3,25.4,-184.9529548,96.61760189,100 - 5.64 - 0.746,Ethyl lactate,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0041491,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,3-(Methylthio)butanal,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0041558,M+NH4,C5H10OS,32.8,-34.54489695,93.50429337,100 - 6.36 - 4.89 - 0.267,3-(Methylthio)-2-butanone,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0059606,M+NH4,C5H12NO2+,22.9,-386.5423367,97.10295371,100 - 5.99 - 0.56,Trimethylammonioacetate,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0059749,M+H-H2O,C7H7NO3,24.9,233.1296867,98.75472516,100 - 8.13 - 0.905,6-Methoxy-pyridine-3-carboxylic acid,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0059811,M+H-H2O,C7H7NO3,24.9,233.1296867,98.75472516,100 - 8.13 - 0.905,2-Nitro-p-cresol,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0059837,M+NH4,C9H10,23.8,-314.1327116,98.46542469,100 - 9.85 - 0.432,Indane,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0059844,M+NH4,C5H10O3,25.4,-184.9529548,96.61760189,100 - 5.64 - 0.746,Diethyl carbonate,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0059899,M+NH4,C9H10,23.8,-314.1327116,98.46542469,100 - 9.85 - 0.432,alpha-Methylstyrene,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0060587,M+NH4,C4H8NO3-,29.4,-78.44140189,95.97110563,100 - 4.9 - 0.712,Aminoethoxyacetic acid,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0061927,M+NH4,C5H10O3,25.4,-184.9529548,96.61760189,100 - 5.64 - 0.746,5-Hydroxypentanoic acid,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0062481,M+H,C9H13N,24.2,-274.5442362,98.0747107,100 - 10.2 - 0.472,iso-nLc8Cer,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0062584,M+NH4,C5H10O3,25.4,-184.9529548,96.61760189,100 - 5.64 - 0.746,(S)-2-hydroxy-3-methylbutyric Acid,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_136.0750m/z,HMDB0062769,M+Na,C6H11NO,36.5,15.02380228,98.17815622,100 - 7.02 - 0.416,Epsilon-caprolactam,136.0749836,1,0.912516667,0.023380384,0.033233484,1.294096125,,,
0.91_143.0966n,HMDB0000894,"M+Na, M+K, M+H-H2O",C6H9NO3,24.6,267.8126399,98.89466363,100 - 7.07 - 0.831,Vinylacetylglycine,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0004827,"M+Na, M+K, M+H-H2O",C7H13NO2,40.2,13.46868889,98.86037693,100 - 8.16 - 0.702,Proline betaine,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0012925,"M+Na, M+K, M+H-H2O",C7H17N3,25.2,-319.2041658,98.54555739,100 - 8.86 - 0.35,Dehydrospermidine,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0014491,"M+Na, M+K, M+H-H2O",C6H9NO3,24.6,267.8126399,98.89466363,100 - 7.07 - 0.831,Trimethadione,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0030410,"M+Na, M+K, M+H-H2O",C7H13NO2,41.2,13.46868889,98.86037693,100 - 8.16 - 0.702,L-2-Amino-3-methylenehexanoic acid,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0032161,"M+Na, M+K, M+H-H2O",C6H9NO3,24.5,267.8126399,98.89466363,100 - 7.07 - 0.831,Acrylamide-acrylic acid resin,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0033115,"M+Na, M+K, M+H-H2O",C10H9N,26,161.1525863,96.21117707,100 - 11.3 - 0.578,6-Methylquinoline,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0037176,"M+Na, M+K, M+H-H2O",C7H13NS,27.5,137.5871313,94.30016472,100 - 8.89 - 4.87 - 0.373,"2-Ethyl-2,5-dihydro-4,5-dimethylthiazole",182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0038432,"M+Na, M+K, M+H-H2O",C7H13NS,26.5,137.5871313,94.30016472,100 - 8.89 - 4.87 - 0.373,1-Isothiocyanatohexane,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0038435,"M+Na, M+K, M+H-H2O",C7H13NS,26.4,137.5871313,94.30016472,100 - 8.89 - 4.87 - 0.373,1-Isothiocyanato-4-methylpentane,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0038949,"M+Na, M+K, M+H-H2O",C7H13NO2,40.4,13.46868889,98.86037693,100 - 8.16 - 0.702,"3beta,6beta-Dihydroxynortropane",182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0041802,"M+Na, M+K, M+H-H2O",C10H9N,26,161.1525863,96.21117707,100 - 11.3 - 0.578,2-Aminonaphthalene,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0042004,"M+Na, M+K, M+H-H2O",C10H9N,26,161.1525863,96.21117707,100 - 11.3 - 0.578,Quinaldine,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0060275,"M+Na, M+K, M+H-H2O",C7H17N3,25.2,-319.2041658,98.54555739,100 - 8.86 - 0.35,"N-[(E)-4-Ammoniobutylidene]propane-1,3-diaminium",182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0061082,"M+Na, M+K, M+H-H2O",C6H9NO3,26.2,267.8126399,98.89466363,100 - 7.07 - 0.831,"5-ethyl-5-methyl-2,4-oxazolidinedione",182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0061705,"M+Na, M+K, M+H-H2O",C6H9NO3,25.9,267.8126399,98.89466363,100 - 7.07 - 0.831,6-Oxopiperidine-2-carboxylic acid,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0062511,"M+Na, M+K, M+H-H2O",C8H15O2-,31.4,-74.41108451,98.14175885,100 - 8.9 - 0.76,octanoate radical,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0062546,"M+Na, M+K, M+H-H2O",C8H15O2-,31.4,-74.41108451,98.14175885,100 - 8.9 - 0.76,2-ethylhexanoate (isobar with 2-propylpentanoate),182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_143.0966n,HMDB0062673,"M+Na, M+K, M+H-H2O",C7H17N3,25.3,-319.2041658,98.54555739,100 - 8.86 - 0.35,2-(4-methyl-1-piperazinyl)ethanamine,182.0804888,1,0.912516667,0.19410334,0.164601534,1.089680335,,,
0.91_192.1377m/z,HMDB0000517,M+NH4,C6H14N4O2,32.5,-44.74686061,97.90498506,100 - 8.19 - 0.708,L-Arginine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0000854,M+NH4,C6H10N2O4,24.9,228.8120167,98.21439312,100 - 7.49 - 1.07,Formiminoglutamic acid,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0000893,M+NH4,C8H14O4,29.2,84.30062545,96.79680977,100 - 8.97 - 1.18,Suberic acid,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0001365,M+H,C11H15N2O+,30,62.7660226,93.68420252,100 - 12.8 - 0.964,Cotinine methonium ion,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0001896,M+H,C11H13NO2,24.8,187.3689168,93.83957992,100 - 12.5 - 1.13,5-Methoxytryptophol,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0002023,M+NH4,C8H14O4,29.2,84.30062545,96.79680977,100 - 8.97 - 1.18,Ethyladipic acid,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0003357,M+NH4,C7H14N2O3,35.6,19.77271919,97.34841628,100 - 8.58 - 0.942,N-Acetylornithine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0003416,M+NH4,C6H14N4O2,32.5,-44.74686061,97.90498506,100 - 8.19 - 0.708,D-Arginine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0004370,M+NH4,C11H14N2,29.7,-67.84972445,93.89992016,100 - 12.8 - 0.752,N-Methyltryptamine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0006028,M+NH4,C6H10N2O4,24.9,228.8120167,98.21439312,100 - 7.49 - 1.07,N-Acetylasparagine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0006240,M+NH4,C10H10N2O,26.3,141.1529385,94.74399732,100 - 11.7 - 0.83,Demethylated antipyrine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0006468,M+H,C10H13N3O,26.6,128.5769221,94.36935097,100 - 12.1 - 0.877,4-Hydroxydebrisoquine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0013223,M+NH4,C9H20NO2+,23.9,-261.3797572,95.78655656,100 - 10.4 - 0.899,Butyrylcholine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0013287,M+NH4,C8H18N2O2,25.3,-189.1792217,96.48721098,100 - 9.67 - 0.83,"Ne,Ne dimethyllysine",192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0014494,M+H-H2O,C9H15N5O,30.2,63.78119374,94.6731521,100 - 11.8 - 0.842,Minoxidil,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0015255,M+H-H2O,C13H11N3,23.8,218.5662223,91.61508322,100 - 15.3 - 1.09,Proflavine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0015519,M+H,C12H17NO,37.9,-3.036216472,93.00449719,100 - 13.6 - 1.06,Phendimetrazine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0028854,M+NH4,C7H14N2O3,35.6,19.77271919,97.34841628,100 - 8.58 - 0.942,Glycyl-Valine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0029127,M+NH4,C7H14N2O3,35.6,19.77271919,97.34841628,100 - 8.58 - 0.942,Valyl-Glycine,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0029384,M+H,C6H13N3O4,25.2,208.4243999,97.82697119,100 - 7.89 - 1.1,4-Hydroxycitrulline,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0029739,M+NH4,C10H10N2O,26.3,141.1529385,94.74399732,100 - 11.7 - 0.83,1H-Indole-3-acetamide,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0029936,M+NH4,C9H20NO2+,23.9,-261.3797572,95.78655656,100 - 10.4 - 0.899,"(2S,4R,5S)-Muscarine",192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0031513,M+NH4,C9H18O3,27.1,-124.6782795,95.94163462,100 - 10.1 - 1.07,(±)-3-Hydroxynonanoic acid,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0031622,M+NH4,C12H14O,37.9,-3.333126025,93.37319801,100 - 13.2 - 1,6-Phenyl-3-hexen-2-one,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0031845,M+NH4,C11H10O2,24.5,205.6965107,94.21131828,100 - 12.1 - 1.08,3-Propylidene-1(3H)-isobenzofuranone,192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
0.91_192.1377m/z,HMDB0032635,M+H,C12H17NO,37.9,-3.036216472,93.00449719,100 - 13.6 - 1.06,"N,N-Diethylbenzeneacetamide",192.1377103,1,0.912516667,0.000190538,0.000625007,1.710765507,,,
